53277	37909961	17	3
53278	37910078	2	2
53279	37910102	4	2
53280	37910136	2	2
53281	37910160	9	7
53282	37910237	7	2
53283	37910289	4	3
53284	37910329	2	2
53285	37910353	4	4
53286	37910394	2	2
53287	37910418	2	2
53288	37910442	11	10
53289	37910536	8	7
53290	37910609	2	2
53291	37910634	2	2
53292	37910659	2	2
53293	37910684	12	4
53294	37910772	34	4
53295	37910970	5	4
53296	37911017	9	4
53297	37911090	7	5
53298	37911152	3	3
53299	37911185	4	4
53300	37911227	2	2
53301	37911253	46	7
53302	37911519	11	2
53303	37911599	2	2
53304	37911625	31	2
53305	37911810	2	2
53306	37911836	2	2
53307	37911862	3	3
53308	37911895	2	2
53309	37911921	4	4
53310	37911963	11	5
53311	37912047	2	2
53312	37912073	12	10
53313	37912173	4	3
53314	37912217	2	2
53315	37912243	17	4
53316	37912351	17	5
53317	37912463	1	1
53318	37912479	5	2
53319	37912516	3	3
53320	37912549	3	2
53321	37912578	4	3
53322	37912613	2	2
53323	37912638	3	3
53324	37912668	9	8
53325	37912748	1	1
53326	37912763	2	2
53327	37912788	1	1
53328	37912803	4	4
53329	37912844	1	1
53330	37912859	1	1
53331	37912874	1	1
53332	37912889	1	1
53333	37912904	1	1
53334	37912919	3	3
53335	37912952	6	5
53336	37913006	2	2
53337	37913030	1	1
53338	37913045	1	1
53339	37913060	3	3
53340	37913091	1	1
53341	37913107	110	2
53342	37913665	1	1
53343	37913681	8	3
53344	37913737	2	2
53345	37913757	4	2
53346	37913791	23	13
53347	37913951	2	2
53348	37913975	5	3
53349	37914019	4	2
53350	37914051	7	3
53351	37914102	34	7
53352	37914314	2	2
53353	37914338	27	17
53354	37914535	6	4
53355	37914588	8	2
53356	37914636	22	7
53357	37914786	4	4
53358	37914827	7	5
53359	37914888	3	3
53360	37914919	4	2
53361	37914953	5	3
53362	37914997	2	2
53363	37915021	15	11
53364	37915145	2	2
53365	37915169	4	4
53366	37915209	1	1
53367	37915225	1	1
53368	37915241	1	1
53369	37915257	2	1
53370	37915277	1	1
53371	37915293	3	3
53372	37915328	2	2
53373	37915354	2	2
53374	37915380	2	2
53375	37915406	4	4
53376	37915441	4	4
53377	37915480	29	6
53378	37915666	5	5
53379	37915714	35	18
53380	37915951	4	4
53381	37915990	4	4
53382	37916029	6	6
53383	37916085	1	1
53384	37916100	1	1
53385	37916116	1	1
53386	37916132	1	1
53387	37916148	1	1
53388	37916164	1	1
53389	37916180	1	1
53390	37916196	1	1
53391	37916212	1	1
53392	37916228	1	1
53393	37916244	1	1
53394	37916260	3	2
53395	37916290	1	1
53396	37916306	1	1
53397	37916322	1	1
53398	37916338	1	1
53399	37916354	1	1
53400	37916370	1	1
53401	37916386	1	1
53402	37916402	1	1
53403	37916418	1	1
53404	37916434	9	4
53405	37916498	12	6
53406	37916579	36	4
53407	37916784	1	1
53408	37916799	5	3
53409	37916841	1	1
53410	37916856	1	1
53411	37916871	1	1
53412	37916886	1	1
53413	37916901	1	1
53414	37916916	1	1
53415	37916931	1	1
53416	37916946	1	1
53417	37916961	3	3
53418	37916994	8	5
53419	37917059	1	1
53420	37917074	2	2
53421	37917098	3	3
53422	37917131	1	1
53423	37917146	17	7
53424	37917260	2	1
53425	37917279	1	1
53426	37917294	2	1
53427	37917313	2	1
53428	37917333	2	2
53429	37917357	1	1
53430	37917373	3	1
53431	37917397	3	3
53432	37917431	4	1
53433	37917460	51	3
53434	37917697	1	1
53435	37917713	1	1
53436	37917729	4	2
53437	37917766	1	1
53438	37917782	6	2
53439	37917823	3	1
53440	37917849	39	20
53441	37918107	1	1
53442	37918123	2	1
53443	37918143	1	1
53444	37918159	12	7
53445	37918250	10	4
53446	37918320	11	8
53447	37918406	16	3
53448	37918493	2	1
53449	37918513	3	2
53450	37918543	3	3
53451	37918577	1	1
53452	37918593	1	1
53453	37918609	2	2
53454	37918634	24	8
53455	37918782	4	2
53456	37918815	1	1
53457	37918831	3	3
53458	37918865	1	1
53459	37918881	1	1
53460	37918897	2	1
53461	37918917	1	1
53462	37918933	27	1
53463	37919054	3	3
53464	37919089	2	2
53465	37919113	1	1
53466	37919129	2	2
53467	37919155	5	3
53468	37919201	7	7
53469	37919271	1	1
53470	37919287	1	1
53471	37919303	1	1
53472	37919319	6	4
53473	37919370	1	1
53474	37919386	1	1
53475	37919402	3	2
53476	37919430	15	7
53477	37919536	1	1
53478	37919552	1	1
53479	37919568	2	1
53480	37919589	5	4
53481	37919636	6	4
53482	37919688	1	1
53483	37919704	16	8
53484	37919830	4	4
53485	37919871	6	6
53486	37919925	4	4
53487	37919966	2	2
53488	37919988	1	1
53489	37920002	66	17
53490	37920426	7	6
53491	37920490	3	3
53492	37920523	1	1
53493	37920538	8	6
53494	37920606	5	5
53495	37920653	1	1
53496	37920669	3	3
53497	37920703	1	1
53498	37920719	2	2
53499	37920744	3	2
53500	37920774	13	2
53501	37920861	2	1
53502	37920881	2	2
53503	37920905	1	1
53504	37920920	1	1
53505	37920935	1	1
53506	37920950	1961	1
53507	37930889	5	3
53508	37930939	40	2
53509	37931214	3	2
53510	37931244	1358	1
53511	37938455	1	1
53512	37938470	1	1
53513	37938485	1	1
53514	37938500	215	1
53515	37939799	10	1
53516	37939880	3	2
53517	37939914	2	1
53518	37939937	1	1
53519	37939952	8	5
53520	37940020	1	1
53521	37940035	1	1
53522	37940050	5	2
53523	37940092	1	1
53524	37940107	1	1
53525	37940122	25	5
53526	37940300	1	1
53527	37940315	1	1
53528	37940330	1	1
53529	37940345	1	1
53530	37940360	1	1
53531	37940375	60	3
53532	37940762	1	1
53533	37940777	3	3
53534	37940812	1	1
53535	37940828	1	1
53536	37940844	9	1
53537	37940921	6	1
53538	37940968	4	1
53539	37941005	1	1
53540	37941021	2	2
53541	37941046	2	1
53542	37941070	6	1
53543	37941125	1	1
53544	37941141	7	2
53545	37941198	1	1
53546	37941214	1	1
53547	37941230	1	1
53548	37941246	3	1
53549	37941277	1	1
53550	37941293	4	2
53551	37941328	19	5
53552	37941463	1	1
53553	37941479	4	1
53554	37941517	1	1
53555	37941533	1	1
53556	37941549	2	2
53557	37941574	10	3
53558	37941653	3	1
53559	37941683	3	1
53560	37941711	1	1
53561	37941727	2	1
53562	37941751	1	1
53563	37941767	1	1
53564	37941783	1	1
53565	37941799	9	3
53566	37941880	1	1
53567	37941896	1	1
53568	37941912	5	4
53569	37941961	2	2
53570	37941986	8	1
53571	37942055	1	1
53572	37942071	2	1
53573	37942095	1	1
53574	37942111	1	1
53575	37942127	1	1
53576	37942143	4	4
53577	37942188	1	1
53578	37942204	17	1
53579	37942333	1	1
53580	37942349	1	1
53581	37942365	39	1
53582	37942633	1	1
53583	37942649	1	1
53584	37942665	2	1
53585	37942688	1	1
53586	37942704	1	1
53587	37942720	1	1
53588	37942736	1	1
53589	37942752	3	1
53590	37942783	1	1
53591	37942799	2	1
53592	37942820	45	1
53593	37943122	1	1
53594	37943138	1	1
53595	37943154	1	1
53596	37943170	5	4
53597	37943217	1	1
53598	37943233	11	3
53599	37943304	3	1
53600	37943334	1	1
53601	37943350	3	1
53602	37943382	2	1
53603	37943406	1	1
53604	37943422	1	1
53605	37943438	1	1
53606	37943454	1	1
53607	37943470	1	1
53608	37943486	1	1
53609	37943502	1	1
53610	37943518	1	1
53611	37943534	1	1
53612	37943550	8	7
53613	37943621	1	1
53614	37943637	1	1
53615	37943653	3	3
53616	37943689	1	1
53617	37943705	1	1
53618	37943721	1	1
53619	37943737	1	1
53620	37943753	3	2
53621	37943784	126	1
53622	37944575	10	2
53623	37944658	6	6
53624	37944721	2	1
53625	37944745	1	1
53626	37944761	27	4
53627	37944926	3	1
53628	37944958	4	1
53629	37944997	2	1
53630	37945018	6	3
53631	37945076	4	1
53632	37945113	2	1
53633	37945138	1	1
53634	37945154	12	2
53635	37945249	1	1
53636	37945265	1	1
53637	37945281	3	2
53638	37945314	1	1
53639	37945330	3	1
53640	37945355	19	5
53641	37945488	3	1
53642	37945520	6	3
53643	37945576	1	1
53644	37945592	2	1
53645	37945616	1	1
53646	37945632	3	2
53647	37945664	1	1
53648	37945680	1	1
53649	37945696	1	1
53650	37945712	7	3
53651	37945776	1	1
53652	37945792	1	1
53653	37945808	3	1
53654	37945839	1	1
53655	37945855	9	1
53656	37945930	3	1
53657	37945958	1	1
53658	37945974	2	1
53659	37945999	16	1
53660	37946123	1	1
53661	37946139	1	1
53662	37946155	6	1
53663	37946209	2	1
53664	37946233	1	1
53665	37946249	1	1
53666	37946265	2	2
53667	37946289	1	1
53668	37946305	1	1
53669	37946321	3	1
53670	37946348	1	1
53671	37946364	2	1
53672	37946384	5	1
53673	37946430	1	1
53674	37946446	1	1
53675	37946462	2	2
53676	37946487	1	1
53677	37946503	2	2
53678	37946529	1	1
53679	37946545	1	1
53680	37946561	1	1
53681	37946577	10	1
53682	37946658	1	1
53683	37946674	1	1
53684	37946690	1	1
53685	37946706	1	1
53686	37946722	29	1
53687	37946931	2	1
53688	37946955	1	1
53689	37946971	34	1
53690	37947179	19	1
53691	37947305	2	1
53692	37947327	1	1
53693	37947343	4	3
53694	37947386	2	1
53695	37947408	1	1
53696	37947424	9	7
53697	37947504	5	1
53698	37947551	1	1
53699	37947567	2	1
53700	37947589	1	1
53701	37947605	1	1
53702	37947621	1	1
53703	37947637	2	1
53704	37947658	1	1
53705	37947674	1	1
53706	37947690	1	1
53707	37947706	1	1
53708	37947722	3	1
53709	37947754	15	1
53710	37947863	1	1
53711	37947879	2	1
53712	37947903	5	1
53713	37947948	1	1
53714	37947964	1	1
53715	37947980	9	3
53716	37948053	1	1
53717	37948069	3	2
53718	37948100	8	2
53719	37948160	1	1
53720	37948176	2	1
53721	37948200	1	1
53722	37948216	1	1
53723	37948232	4	1
53724	37948271	20	5
53725	37948418	1	1
53726	37948434	1	1
53727	37948450	8	1
53728	37948511	2	1
53729	37948535	1	1
53730	37948551	1	1
53731	37948567	18	2
53732	37948677	2	1
53733	37948698	1	1
53734	37948714	1	1
53735	37948730	1	1
53736	37948746	1	1
53737	37948762	1	1
53738	37948778	7	1
53739	37948839	1	1
53740	37948855	1	1
53741	37948871	3	2
53742	37948901	1	1
53743	37948917	1	1
53744	37948933	1	1
53745	37948949	5	1
53746	37948995	1	1
53747	37949011	4	3
53748	37949052	1	1
53749	37949068	1	1
53750	37949084	1	1
53751	37949100	1	1
53752	37949116	1	1
53753	37949132	1	1
53754	37949148	1	1
53755	37949164	5	4
53756	37949211	1	1
53757	37949227	1	1
53758	37949243	2	2
53759	37949269	1	1
53760	37949285	1	1
53761	37949301	20	7
53762	37949431	2	1
53763	37949455	1	1
53764	37949471	3	1
53765	37949498	1	1
53766	37949514	2	2
53767	37949541	1	1
53768	37949557	1	1
53769	37949573	2	1
53770	37949596	2	1
53771	37949618	1	1
53772	37949634	26	2
53773	37949824	1	1
53774	37949840	1	1
53775	37949856	5	1
53776	37949897	1	1
53777	37949913	1	1
53778	37949929	48	2
53779	37950208	1	1
53780	37950224	1	1
53781	37950240	4	1
53782	37950270	8	4
53783	37950335	9	1
53784	37950411	1	1
53785	37950427	1	1
53786	37950443	1	1
53787	37950459	1	1
53788	37950475	9	1
53789	37950548	1	1
53790	37950564	17	5
53791	37950671	1	1
53792	37950687	1	1
53793	37950703	1	1
53794	37950719	20	7
53795	37950888	1	1
53796	37950904	1	1
53797	37950920	1	1
53798	37950936	1	1
53799	37950952	2	2
53800	37950976	1	1
53801	37950992	2	2
53802	37951019	1	1
53803	37951035	1	1
53804	37951051	1	1
53805	37951067	23	1
53806	37951236	1	1
53807	37951252	1	1
53808	37951268	1	1
53809	37951284	1	1
53810	37951300	2	1
53811	37951320	1	1
53812	37951336	2	2
53813	37951363	1	1
53814	37951379	12	1
53815	37951478	2	2
53816	37951503	1	1
53817	37951519	7	1
53818	37951581	2	1
53819	37951602	3	1
53820	37951631	1	1
53821	37951647	1	1
53822	37951663	1	1
53823	37951679	1	1
53824	37951695	1	1
53825	37951711	1	1
53826	37951727	4	1
53827	37951764	1	1
53828	37951780	1	1
53829	37951796	1	1
53830	37951812	1	1
53831	37951828	4	1
53832	37951866	1	1
53833	37951882	1	1
53834	37951898	1	1
53835	37951914	1	1
53836	37951930	1	1
53837	37951946	1	1
53838	37951962	1	1
53839	37951978	1	1
53840	37951994	1	1
53841	37952010	1	1
53842	37952026	1	1
53843	37952042	6	4
53844	37952100	3	3
53845	37952137	8	1
53846	37952197	2	2
53847	37952222	1	1
53848	37952238	4	4
53849	37952282	10	7
53850	37952367	8	6
53851	37952435	4	1
53852	37952474	1	1
53853	37952490	1	1
53854	37952506	2	1
53855	37952527	1	1
53856	37952543	1	1
53857	37952559	23	1
53858	37952715	3	1
53859	37952742	1	1
53860	37952758	2	1
53861	37952779	3	1
53862	37952811	1	1
53863	37952827	1	1
53864	37952843	4	1
53865	37952879	1	1
53866	37952895	2	2
53867	37952921	13	2
53868	37953025	2	1
53869	37953049	1	1
53870	37953065	2	2
53871	37953091	1	1
53872	37953107	1	1
53873	37953123	1	1
53874	37953139	7	1
53875	37953201	1	1
53876	37953217	1	1
53877	37953233	2	1
53878	37953258	1	1
53879	37953274	3	1
53880	37953303	1	1
53881	37953319	2	2
53882	37953344	2	1
53883	37953369	1	1
53884	37953385	1	1
53885	37953401	4	2
53886	37953438	4	1
53887	37953477	1	1
53888	37953493	4	2
53889	37953531	1	1
53890	37953547	1	1
53891	37953563	1	1
53892	37953579	4	1
53893	37953612	1	1
53894	37953628	2	1
53895	37953652	2	1
53896	37953674	1	1
53897	37953690	1	1
53898	37953706	1	1
53899	37953722	1	1
53900	37953738	1	1
53901	37953754	1	1
53902	37953770	15	4
53903	37953885	1	1
53904	37953901	1	1
53905	37953917	1	1
53906	37953933	1	1
53907	37953949	1	1
53908	37953965	1	1
53909	37953981	1	1
53910	37953997	1	1
53911	37954013	4	1
53912	37954053	1	1
53913	37954069	1	1
53914	37954085	7	2
53915	37954140	3	1
53916	37954165	2	2
53917	37954190	1	1
53918	37954206	1	1
53919	37954222	19	1
53920	37954364	1	1
53921	37954380	1	1
53922	37954396	2	1
53923	37954417	5	3
53924	37954466	4	3
53925	37954506	2	2
53926	37954532	22	7
53927	37954682	1	1
53928	37954698	1	1
53929	37954714	4	2
53930	37954748	38	2
53931	37955014	4	3
53932	37955053	24	8
53933	37955218	1	1
53934	37955234	3	1
53935	37955265	1	1
53936	37955281	1	1
53937	37955297	1	1
53938	37955313	1	1
53939	37955329	3	1
53940	37955360	1	1
53941	37955376	1	1
53942	37955392	1	1
53943	37955408	1	1
53944	37955424	1	1
53945	37955440	1	1
53946	37955456	1	1
53947	37955472	1	1
53948	37955488	1	1
53949	37955504	1	1
53950	37955520	1	1
53951	37955536	1	1
53952	37955552	1	1
53953	37955568	2	1
53954	37955592	1	1
53955	37955608	3	3
53956	37955642	28	11
53957	37955824	1	1
53958	37955840	5	1
53959	37955888	2	1
53960	37955909	1	1
53961	37955925	2	1
53962	37955949	2	2
53963	37955975	1	1
53964	37955991	7	3
53965	37956055	1	1
53966	37956071	4	1
53967	37956104	1	1
53968	37956120	1	1
53969	37956136	1	1
53970	37956152	5	4
53971	37956201	19	4
53972	37956349	1	1
53973	37956365	1	1
53974	37956381	1	1
53975	37956397	5	3
53976	37956447	1	1
53977	37956463	1	1
53978	37956479	1	1
53979	37956495	1	1
53980	37956511	1	1
53981	37956527	2	1
53982	37956551	1	1
53983	37956567	2	2
53984	37956593	1	1
53985	37956609	4	3
53986	37956654	1	1
53987	37956670	6	6
53988	37956728	8	5
53989	37956796	2	1
53990	37956820	2	1
53991	37956844	1	1
53992	37956860	1	1
53993	37956876	3	1
53994	37956906	1	1
53995	37956922	5	5
53996	37956975	1	1
53997	37956991	6	5
53998	37957048	2	2
53999	37957075	1	1
54000	37957091	1	1
54001	37957107	1	1
54002	37957123	2	1
54003	37957147	1	1
54004	37957163	1	1
54005	37957179	4	4
54006	37957220	5	2
54007	37957261	14	1
54008	37957370	5	1
54009	37957417	1	1
54010	37957433	1	1
54011	37957449	1	1
54012	37957465	1	1
54013	37957481	9	3
54014	37957553	1	1
54015	37957569	1	1
54016	37957585	1	1
54017	37957601	1	1
54018	37957617	3	2
54019	37957645	1	1
54020	37957662	1	1
54021	37957679	35	7
54022	37957944	1	1
54023	37957961	1	1
54024	37957978	1	1
54025	37957995	1	1
54026	37958012	1	1
54027	37958029	1	1
54028	37958046	3	1
54029	37958076	1	1
54030	37958093	1	1
54031	37958110	1	1
54032	37958127	1	1
54033	37958144	2	1
54034	37958166	3	3
54035	37958203	1	1
54036	37958220	6	1
54037	37958274	1	1
54038	37958291	4	2
54039	37958330	1	1
54040	37958347	3	1
54041	37958374	1	1
54042	37958391	2	1
54043	37958413	1	1
54044	37958430	1	1
54045	37958447	1	1
54046	37958464	1	1
54047	37958481	1	1
54048	37958498	1	1
54049	37958515	1	1
54050	37958532	4	1
54051	37958573	1	1
54052	37958590	1	1
54053	37958607	1	1
54054	37958624	2	1
54055	37958649	1	1
54056	37958666	4	2
54057	37958708	1	1
54058	37958725	13	3
54059	37958822	1	1
54060	37958839	1	1
54061	37958856	2	2
54062	37958883	1	1
54063	37958900	1	1
54064	37958917	3	3
54065	37958952	5	5
54066	37959005	3	3
54067	37959041	5	4
54068	37959089	5	1
54069	37959136	1	1
54070	37959153	1	1
54071	37959170	4	3
54072	37959211	11	3
54073	37959294	7	2
54074	37959351	19	4
54075	37959475	1	1
54076	37959492	21	7
54077	37959618	3	3
54078	37959653	1	1
54079	37959670	1	1
54080	37959687	1	1
54081	37959704	1	1
54082	37959721	6	1
54083	37959776	7	1
54084	37959831	1	1
54085	37959848	1	1
54086	37959865	7	1
54087	37959925	1	1
54088	37959942	1	1
54089	37959959	2	1
54090	37959984	1	1
54091	37960001	15	2
54092	37960124	1	1
54093	37960141	1	1
54094	37960158	6	1
54095	37960214	1	1
54096	37960231	2	2
54097	37960258	1	1
54098	37960275	1	1
54099	37960292	1	1
54100	37960309	9	3
54101	37960380	3	1
54102	37960413	1	1
54103	37960430	2	1
54104	37960452	1	1
54105	37960469	3	1
54106	37960500	13	6
54107	37960611	1	1
54108	37960628	1	1
54109	37960645	1	1
54110	37960662	1	1
54111	37960679	4	2
54112	37960720	1	1
54113	37960737	1	1
54114	37960754	7	1
54115	37960817	1	1
54116	37960834	1	1
54117	37960851	1	1
54118	37960868	1	1
54119	37960885	2	1
54120	37960909	1	1
54121	37960926	1	1
54122	37960943	9	1
54123	37961003	1	1
54124	37961020	1	1
54125	37961037	1	1
54126	37961054	1	1
54127	37961071	3	2
54128	37961100	1	1
54129	37961117	6	3
54130	37961176	1	1
54131	37961193	4	1
54132	37961231	1	1
54133	37961248	2	1
54134	37961270	1	1
54135	37961287	1	1
54136	37961304	4	1
54137	37961345	1	1
54138	37961362	16	10
54139	37961494	1	1
54140	37961511	1	1
54141	37961528	2	1
54142	37961553	1	1
54143	37961570	3	2
54144	37961601	1	1
54145	37961618	6	2
54146	37961662	1	1
54147	37961679	4	1
54148	37961718	5	4
54149	37961773	9	6
54150	37961858	3	1
54151	37961885	1	1
54152	37961902	6	5
54153	37961958	1	1
54154	37961975	1	1
54155	37961992	1	1
54156	37962009	7	1
54157	37962060	1	1
54158	37962077	1	1
54159	37962094	1	1
54160	37962111	1	1
54161	37962128	6	1
54162	37962178	1	1
54163	37962195	2	1
54164	37962217	3	3
54165	37962251	5	1
54166	37962298	1	1
54167	37962315	1	1
54168	37962332	6	1
54169	37962389	1	1
54170	37962406	1	1
54171	37962423	1	1
54172	37962440	1	1
54173	37962457	1	1
54174	37962474	1	1
54175	37962491	2	1
54176	37962513	8	8
54177	37962590	1	1
54178	37962607	5	1
54179	37962655	1	1
54180	37962672	3	2
54181	37962702	2	2
54182	37962727	1	1
54183	37962744	4	1
54184	37962784	6	4
54185	37962844	1	1
54186	37962861	1	1
54187	37962878	1	1
54188	37962895	8	2
54189	37962954	2	1
54190	37962976	2	1
54191	37962998	2	1
54192	37963020	1	1
54193	37963037	1	1
54194	37963054	2	2
54195	37963080	1	1
54196	37963097	4	1
54197	37963132	1	1
54198	37963149	3	1
54199	37963177	1	1
54200	37963194	1	1
54201	37963211	2	2
54202	37963237	2	1
54203	37963260	1	1
54204	37963277	1	1
54205	37963294	2	2
54206	37963321	1	1
54207	37963338	1	1
54208	37963355	6	3
54209	37963414	9	5
54210	37963496	3	1
54211	37963526	1	1
54212	37963543	1	1
54213	37963560	1	1
54214	37963577	1	1
54215	37963594	1	1
54216	37963611	1	1
54217	37963628	1	1
54218	37963645	3	1
54219	37963672	1	1
54220	37963689	1	1
54221	37963706	1	1
54222	37963723	1	1
54223	37963740	4	4
54224	37963783	2	1
54225	37963808	11	6
54226	37963902	1	1
54227	37963919	1	1
54228	37963936	6	1
54229	37963988	1	1
54230	37964005	1	1
54231	37964022	1	1
54232	37964039	1	1
54233	37964056	1	1
54234	37964073	1	1
54235	37964090	1	1
54236	37964107	6	5
54237	37964171	1	1
54238	37964188	4	2
54239	37964224	2	2
54240	37964250	3	1
54241	37964281	1	1
54242	37964298	1	1
54243	37964315	1	1
54244	37964332	18	9
54245	37964463	5	5
54246	37964515	1	1
54247	37964532	1	1
54248	37964549	5	5
54249	37964601	1	1
54250	37964618	1	1
54251	37964635	1	1
54252	37964652	10	1
54253	37964736	1	1
54254	37964753	1	1
54255	37964770	4	3
54256	37964815	3	1
54257	37964843	1	1
54258	37964860	1	1
54259	37964877	1	1
54260	37964894	1	1
54261	37964911	5	3
54262	37964960	1	1
54263	37964977	1	1
54264	37964994	1	1
54265	37965011	1	1
54266	37965028	1	1
54267	37965045	1	1
54268	37965062	2	1
54269	37965087	1	1
54270	37965104	1	1
54271	37965121	2	1
54272	37965146	5	1
54273	37965189	1	1
54274	37965206	1	1
54275	37965223	1	1
54276	37965240	7	1
54277	37965289	1	1
54278	37965306	1	1
54279	37965323	1	1
54280	37965340	1	1
54281	37965357	1	1
54282	37965374	1	1
54283	37965391	3	1
54284	37965424	1	1
54285	37965441	1	1
54286	37965458	3	2
54287	37965489	1	1
54288	37965506	1	1
54289	37965523	7	1
54290	37965579	1	1
54291	37965596	1	1
54292	37965613	1	1
54293	37965630	2	1
54294	37965655	1	1
54295	37965672	1	1
54296	37965689	1	1
54297	37965706	1	1
54298	37965723	1	1
54299	37965740	1	1
54300	37965757	1	1
54301	37965774	1	1
54302	37965791	2	1
54303	37965816	1	1
54304	37965833	1	1
54305	37965850	2	2
54306	37965877	1	1
54307	37965894	2	1
54308	37965916	2	1
54309	37965938	1	1
54310	37965955	29	8
54311	37966149	1	1
54312	37966166	2	1
54313	37966188	1	1
54314	37966205	1	1
54315	37966222	1	1
54316	37966239	9	3
54317	37966311	11	4
54318	37966395	11	4
54319	37966481	1	1
54320	37966498	1	1
54321	37966515	1	1
54322	37966532	1	1
54323	37966549	1	1
54324	37966566	1	1
54325	37966583	1	1
54326	37966600	3	2
54327	37966629	1	1
54328	37966646	14	1
54329	37966755	1	1
54330	37966772	1	1
54331	37966789	5	5
54332	37966841	1	1
54333	37966858	1	1
54334	37966875	1	1
54335	37966892	3	3
54336	37966928	111	12
54337	37967563	2	1
54338	37967588	1	1
54339	37967605	1	1
54340	37967622	3	1
54341	37967655	1	1
54342	37967672	1	1
54343	37967689	7	1
54344	37967751	6	1
54345	37967798	1	1
54346	37967815	6	1
54347	37967868	2	2
54348	37967894	1	1
54349	37967911	1	1
54350	37967928	6	3
54351	37967985	1	1
54352	37968002	1	1
54353	37968019	13	9
54354	37968122	1	1
54355	37968139	1	1
54356	37968156	1	1
54357	37968173	1	1
54358	37968190	1	1
54359	37968207	1	1
54360	37968224	1	1
54361	37968241	4	1
54362	37968281	1	1
54363	37968298	1	1
54364	37968315	1	1
54365	37968332	1	1
54366	37968349	9	1
54367	37968425	7	1
54368	37968479	1	1
54369	37968496	2	2
54370	37968522	1	1
54371	37968539	2	1
54372	37968562	1	1
54373	37968579	3	3
54374	37968615	3	3
54375	37968650	1	1
54376	37968667	3	2
54377	37968702	1	1
54378	37968719	1	1
54379	37968736	1	1
54380	37968753	11	1
54381	37968836	1	1
54382	37968853	3	2
54383	37968888	1	1
54384	37968905	3	1
54385	37968938	1	1
54386	37968955	1	1
54387	37968972	1	1
54388	37968989	1	1
54389	37969006	22	6
54390	37969185	1	1
54391	37969202	1	1
54392	37969219	2	1
54393	37969241	1	1
54394	37969258	1	1
54395	37969275	4	4
54396	37969321	1	1
54397	37969338	3	3
54398	37969374	1	1
54399	37969391	16	2
54400	37969502	7	5
54401	37969563	1	1
54402	37969580	1	1
54403	37969597	1	1
54404	37969614	1	1
54405	37969631	1	1
54406	37969648	11	1
54407	37969736	1	1
54408	37969753	1	1
54409	37969770	3	3
54410	37969805	1	1
54411	37969822	1	1
54412	37969839	1	1
54413	37969856	3	3
54414	37969893	1	1
54415	37969910	1	1
54416	37969927	1	1
54417	37969944	2	2
54418	37969971	10	1
54419	37970054	1	1
54420	37970071	1	1
54421	37970088	1	1
54422	37970105	4	3
54423	37970144	1	1
54424	37970161	1	1
54425	37970178	1	1
54426	37970195	1	1
54427	37970212	1	1
54428	37970229	1	1
54429	37970246	1	1
54430	37970263	3	1
54431	37970293	2	2
54432	37970321	1	1
54433	37970338	2	2
54434	37970365	3	1
54435	37970395	1	1
54436	37970412	1	1
54437	37970429	1	1
54438	37970446	2	1
54439	37970472	1	1
54440	37970489	1	1
54441	37970506	13	1
54442	37970605	1	1
54443	37970622	1	1
54444	37970639	2	2
54445	37970667	1	1
54446	37970684	1	1
54447	37970701	3	3
54448	37970738	1	1
54449	37970755	16	4
54450	37970858	1	1
54451	37970875	11	9
54452	37970979	1	1
54453	37970996	1	1
54454	37971013	13	9
54455	37971120	1	1
54456	37971137	1	1
54457	37971154	5	3
54458	37971207	1	1
54459	37971224	5	4
54460	37971272	1	1
54461	37971289	1	1
54462	37971306	3	1
54463	37971339	1	1
54464	37971356	1	1
54465	37971373	4	1
54466	37971408	1	1
54467	37971425	1	1
54468	37971442	1	1
54469	37971459	4	1
54470	37971499	1	1
54471	37971516	5	1
54472	37971565	3	1
54473	37971593	1	1
54474	37971610	13	8
54475	37971719	5	4
54476	37971768	1	1
54477	37971785	3	1
54478	37971814	1	1
54479	37971831	1	1
54480	37971848	1	1
54481	37971865	1	1
54482	37971882	1	1
54483	37971899	1	1
54484	37971916	2	1
54485	37971939	1	1
54486	37971956	1	1
54487	37971973	1	1
54488	37971990	1	1
54489	37972007	1	1
54490	37972024	2	1
54491	37972048	1	1
54492	37972065	5	1
54493	37972113	1	1
54494	37972130	1	1
54495	37972147	2	1
54496	37972172	3	1
54497	37972203	1	1
54498	37972220	5	5
54499	37972269	3	1
54500	37972299	2	1
54501	37972324	1	1
54502	37972341	10	1
54503	37972412	1	1
54504	37972429	6	1
54505	37972483	4	1
54506	37972521	1	1
54507	37972538	1	1
54508	37972555	3	3
54509	37972592	3	1
54510	37972625	6	3
54511	37972679	1	1
54512	37972696	2	1
54513	37972717	1	1
54514	37972734	1	1
54515	37972751	11	4
54516	37972835	1	1
54517	37972852	1	1
54518	37972869	1	1
54519	37972886	1	1
54520	37972903	1	1
54521	37972920	1	1
54522	37972937	11	1
54523	37973028	1	1
54524	37973045	1	1
54525	37973062	1	1
54526	37973079	1	1
54527	37973096	1	1
54528	37973113	1	1
54529	37973130	1	1
54530	37973147	1	1
54531	37973164	1	1
54532	37973181	1	1
54533	37973198	9	8
54534	37973279	1	1
54535	37973296	4	1
54536	37973335	1	1
54537	37973352	6	2
54538	37973401	23	2
54539	37973541	3	2
54540	37973577	2	2
54541	37973605	4	3
54542	37973651	1	1
54543	37973668	10	4
54544	37973751	1	1
54545	37973768	11	4
54546	37973859	1	1
54547	37973876	1	1
54548	37973893	1	1
